# time already scaled back by lambda=20.
rep	mean_root_age	sample_seed	num_roots	root_ages
224	40040.0	3219765866	1	-
545	40100.0	2874110127	1	-
941	40100.0	2543322296	1	-
192	40120.0	3262138074	1	-
476	40140.0	2103438352	1	-
3	40320.0	3730928602	1	-
191	40420.0	207740920	1	-
492	40440.0	1949733279	1	-
626	40460.0	1226607765	1	-
566	40540.0	1301737904	1	-
715	40580.0	1442702983	1	-
337	40620.0	3020804850	1	-
135	40740.0	3442610362	1	-
56	40780.0	597135452	1	-
409	40820.0	2362168340	1	-
104	40840.0	1712613135	1	-
574	40940.0	497139702	1	-
373	40960.0	1940305250	1	-
839	40980.0	711954658	1	-
807	41040.0	395658634	1	-
816	41080.0	3466224342	1	-
328	41140.0	948837706	1	-
581	41220.0	3330165322	1	-
490	41280.0	1439306660	1	-
73	41440.0	1903856342	1	-
865	41460.0	130779145	1	-
810	41500.0	2676404943	1	-
780	41520.0	235816289	1	-
53	41700.0	2810839731	1	-
239	41720.0	3314201446	1	-
668	41740.0	3197992237	1	-
287	41760.0	221073774	1	-
691	41840.0	1993111204	1	-
902	41860.0	3238344451	1	-
379	41900.0	326950196	1	-
364	41920.0	3875513869	1	-
338	41980.0	2736653999	1	-
504	42040.0	3896635783	1	-
537	42120.0	1960955628	1	-
523	42140.0	734126411	1	-
796	42180.0	2772423897	1	-
69	42200.0	251658342	1	-
439	42260.0	771775820	1	-
35	42440.0	3934358551	1	-
397	42440.0	3248450340	1	-
676	42620.0	3405866174	1	-
324	42680.0	2193707149	1	-
640	42820.0	1894441988	1	-
416	42960.0	3789252366	1	-
65	42980.0	1377561640	1	-
370	43180.0	3207791643	1	-
434	43200.0	97817076	1	-
643	43300.0	1633079030	1	-
837	43400.0	297903257	1	-
738	43440.0	3367609074	1	-
143	43560.0	4030829930	1	-
363	43660.0	1364299419	1	-
673	43680.0	2178264310	1	-
150	43820.0	806212032	1	-
482	43920.0	1701660534	1	-
106	43960.0	1914863446	1	-
18	44000.0	68237344	1	-
27	44080.0	196857540	1	-
218	44100.0	2098278593	1	-
30	44140.0	687167180	1	-
96	44160.0	1970391680	1	-
453	44200.0	766900242	1	-
526	44280.0	2048888953	1	-
521	44300.0	2455905322	1	-
62	44320.0	3403089378	1	-
445	44320.0	3825483063	1	-
790	44400.0	1335425106	1	-
654	44420.0	3462276060	1	-
33	44520.0	3092591086	1	-
794	44560.0	3060361855	1	-
844	44660.0	2411120875	1	-
44	44760.0	1236788289	1	-
887	44760.0	831868098	1	-
55	44920.0	3154116890	1	-
102	44940.0	1522302157	1	-
671	45100.0	2471868842	1	-
279	45180.0	2548316465	1	-
293	45200.0	3613848210	1	-
165	45280.0	795830391	1	-
105	45380.0	757783737	1	-
914	45380.0	2453643604	1	-
330	45460.0	3222932945	1	-
601	45480.0	766473101	1	-
778	45580.0	4150798666	1	-
119	45640.0	1729274620	1	-
899	45880.0	701990113	1	-
775	45980.0	213180506	1	-
657	46000.0	812381763	1	-
13	46080.0	958004323	1	-
9	46220.0	257516362	1	-
533	46280.0	1901983253	1	-
185	46300.0	2038401952	1	-
627	46300.0	3983068018	1	-
387	46340.0	2718915703	1	-
246	46460.0	2958182424	1	-
761	46460.0	1614571593	1	-
956	46480.0	2673516976	1	-
124	46620.0	3095259867	1	-
929	46760.0	658741046	1	-
644	46800.0	1040905324	1	-
939	46860.0	1647081546	1	-
549	46960.0	885406431	1	-
199	47000.0	576775683	1	-
128	47040.0	2574131465	1	-
756	47360.0	2197990845	1	-
24	47380.0	2153302430	1	-
573	47380.0	2766583250	1	-
940	47400.0	3005742434	1	-
525	47460.0	3287366645	1	-
464	47480.0	673257269	1	-
697	47480.0	1019293807	1	-
699	47560.0	4247425244	1	-
871	47580.0	2066841219	1	-
483	47660.0	3503113142	1	-
360	47840.0	4215309829	1	-
923	47860.0	2561201918	1	-
38	47880.0	3310813615	1	-
154	47940.0	3544752515	1	-
714	47940.0	556011054	1	-
827	47980.0	3866533437	1	-
970	48020.0	3310469577	1	-
155	48060.0	2476249962	1	-
840	48080.0	2301969131	1	-
880	48100.0	3109227074	1	-
608	48180.0	530532319	1	-
918	48180.0	2550189595	1	-
394	48400.0	4252873797	1	-
881	48420.0	344261761	1	-
716	48560.0	1131008459	1	-
71	48600.0	3233060546	1	-
503	48800.0	4122922960	1	-
729	48820.0	569384928	1	-
895	48960.0	1065531424	1	-
987	48980.0	1095181598	1	-
215	49100.0	3068436252	1	-
631	49100.0	3396899816	1	-
996	49120.0	2596170640	1	-
580	49140.0	2443713480	1	-
148	49160.0	144009009	1	-
465	49300.0	2884233895	1	-
495	49580.0	3038831067	1	-
398	49660.0	1757035510	1	-
570	49660.0	990134945	1	-
377	50040.0	1515952062	1	-
564	50200.0	2124817559	1	-
147	50320.0	3598958736	1	-
985	50320.0	3228491210	1	-
349	50360.0	3653555426	1	-
931	50480.0	2015107950	1	-
310	50500.0	1769713057	1	-
131	50580.0	2983380500	1	-
72	50620.0	3014379583	1	-
971	50620.0	1743910095	1	-
732	51200.0	52040069	1	-
242	51420.0	1598661542	1	-
484	51520.0	3672562773	1	-
316	51580.0	2708328980	1	-
429	51600.0	2389416913	1	-
336	51640.0	2016928045	1	-
792	51900.0	1618260202	1	-
34	51940.0	3794679533	1	-
159	51980.0	4004852539	1	-
290	52140.0	488792100	1	-
170	52180.0	816460568	1	-
499	52200.0	2492990771	1	-
79	52400.0	3438616884	1	-
665	52400.0	457124314	1	-
23	52420.0	4127653333	1	-
647	52500.0	3784323778	1	-
935	52600.0	2679366780	1	-
613	52640.0	3421157470	1	-
522	52820.0	2623428481	1	-
204	52860.0	4266591734	1	-
774	52960.0	1850410956	1	-
109	53120.0	2563878099	1	-
966	53160.0	1500911809	1	-
196	53260.0	3512366085	1	-
161	53720.0	2611131515	1	-
814	53920.0	1289083639	1	-
448	54000.0	330594823	1	-
553	54360.0	3686355984	1	-
120	54800.0	3327005056	1	-
742	54900.0	3399751181	1	-
530	55020.0	925332564	1	-
473	55100.0	488178973	1	-
991	55160.0	4216948988	1	-
152	55320.0	4151982731	1	-
528	55380.0	4074771858	1	-
201	55400.0	2348883638	1	-
355	55500.0	309080749	1	-
427	55940.0	235228131	1	-
220	56000.0	2236505696	1	-
610	56160.0	2410762322	1	-
184	56180.0	1789424217	1	-
362	56280.0	135099519	1	-
782	56400.0	125910616	1	-
353	56720.0	3402842862	1	-
603	56720.0	3920795649	1	-
664	57100.0	3994019123	1	-
203	57160.0	2035287098	1	-
301	57180.0	774574016	1	-
540	57260.0	2681476189	1	-
57	57380.0	1953762369	1	-
546	57400.0	3513115817	1	-
90	57500.0	3382644140	1	-
968	57580.0	342671069	1	-
911	57720.0	2912341494	1	-
247	57780.0	3926815298	1	-
927	57780.0	143455645	1	-
910	58100.0	2952730298	1	-
480	58180.0	2779734367	1	-
679	58260.0	1962348736	1	-
142	58280.0	939043870	1	-
949	58300.0	4186288494	1	-
421	58340.0	3817051455	1	-
736	58380.0	3409901171	1	-
572	58420.0	13025810	1	-
411	58540.0	4236213441	1	-
926	58540.0	800721205	1	-
616	58720.0	440064283	1	-
392	59320.0	2666849718	1	-
727	59600.0	1098118723	1	-
437	60040.0	273624700	1	-
797	60060.0	343586636	1	-
901	60240.0	3503888624	1	-
187	60340.0	2093420293	1	-
768	60360.0	2637178287	1	-
494	60400.0	1130060902	1	-
